dataset,market_path_state,policy,policy_column,selected_count,selected_dates,eligible_dates,average_selected_per_day,median_selected_per_day,zero_primary_date_rate,coverage,winner_count,winner_rate,neutral_count,neutral_rate,loser_count,loser_rate,loser_rate_wilson_low,loser_rate_wilson_high,safe_rate,winner_dominance,winner_recall,neutral_removal_rate,loser_removal_rate,mean_future_return_10d,median_future_return_10d,macro_daily_winner_rate,macro_daily_neutral_rate,macro_daily_loser_rate,macro_daily_safe_rate
A+B,WEAKENING,POLICY_0_CURRENT_BASELINE_PROXY,policy0,54,4,4,13.5,12.0,0.0,1.0,3,0.05555555555555555,36,0.6666666666666666,15,0.2777777777777778,0.17616827587686873,0.4089044303760367,0.7222222222222222,0.07692307692307693,1.0,0.0,0.0,-0.2396954986605905,-1.0995736859177374,0.06971153846153846,0.6424825174825175,0.28780594405594406,0.712194055944056
A+B,WEAKENING,POLICY_1_MARKET_CONTRACTION,policy1,31,4,4,7.75,6.5,0.0,0.5740740740740741,2,0.06451612903225806,21,0.6774193548387096,8,0.25806451612903225,0.13701705836780642,0.4324613595393014,0.7419354838709677,0.08695652173913043,0.6666666666666666,0.41666666666666663,0.4666666666666667,0.7652444844670222,-0.978053435114512,0.05,0.7385416666666667,0.2114583333333333,0.7885416666666666
A+B,WEAKENING,POLICY_2_POCKET_GATE,policy2,10,4,4,2.5,2.5,0.0,0.18518518518518517,1,0.1,6,0.6,3,0.3,0.10779126655639398,0.6032218546540291,0.7,0.14285714285714285,0.3333333333333333,0.8333333333333334,0.8,7.5463126737707045,1.22282608695653,0.0625,0.75,0.1875,0.8125
A+B,WEAKENING,POLICY_3_POCKET_STOCK_SURVIVAL,policy3,5,3,4,1.25,1.5,0.25,0.09259259259259259,1,0.2,2,0.4,2,0.4,0.11762077314099711,0.7692757205908813,0.6,0.3333333333333333,0.3333333333333333,0.9444444444444444,0.8666666666666667,10.961964557504308,-3.2303370786516794,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666
A+B,WEAKENING,BUNDLE_A_DIAGNOSTIC,bundle_A,31,4,4,7.75,6.5,0.0,0.5740740740740741,2,0.06451612903225806,21,0.6774193548387096,8,0.25806451612903225,0.13701705836780642,0.4324613595393014,0.7419354838709677,0.08695652173913043,0.6666666666666666,0.41666666666666663,0.4666666666666667,0.7652444844670222,-0.978053435114512,0.05,0.7385416666666667,0.2114583333333333,0.7885416666666666
A+B,WEAKENING,BUNDLE_B_DIAGNOSTIC,bundle_B,28,4,4,7.0,5.0,0.0,0.5185185185185185,1,0.03571428571428571,19,0.6785714285714286,8,0.2857142857142857,0.15253995979312637,0.47059288582378966,0.7142857142857143,0.05,0.3333333333333333,0.4722222222222222,0.4666666666666667,0.42470923896104035,-0.9840762225077515,0.03125,0.703125,0.265625,0.734375
A+B,WEAKENING,BUNDLE_C_DIAGNOSTIC,bundle_C,17,3,4,4.25,2.5,0.25,0.3148148148148148,0,0.0,12,0.7058823529411765,5,0.29411764705882354,0.1327998952626943,0.5313311024822815,0.7058823529411765,0.0,0.0,0.6666666666666667,0.6666666666666667,-2.6277047908462836,-1.5030946065428763,0.0,0.7777777777777777,0.2222222222222222,0.7777777777777777
A+B,RISK_OFF,POLICY_0_CURRENT_BASELINE_PROXY,policy0,48,3,3,16.0,15.0,0.0,1.0,4,0.08333333333333333,30,0.625,14,0.2916666666666667,0.18241578856605184,0.4317925992458151,0.7083333333333334,0.11764705882352941,1.0,0.0,0.0,-0.9388503453263,-2.0547479522128986,0.07777777777777778,0.6094017094017095,0.3128205128205128,0.6871794871794873
A+B,RISK_OFF,POLICY_1_MARKET_CONTRACTION,policy1,1,1,3,0.3333333333333333,0.0,0.6666666666666666,0.020833333333333332,0,0.0,1,1.0,0,0.0,0.0,0.7934506882081973,1.0,0.0,0.0,0.9666666666666667,1.0,-2.759381898454749,-2.759381898454749,0.0,1.0,0.0,1.0
A+B,RISK_OFF,POLICY_2_POCKET_GATE,policy2,3,1,3,1.0,0.0,0.6666666666666666,0.0625,0,0.0,3,1.0,0,0.0,0.0,0.5614970356393196,1.0,0.0,0.0,0.9,1.0,0.329986493071055,0.4431314623338123,0.0,1.0,0.0,1.0
A+B,RISK_OFF,POLICY_3_POCKET_STOCK_SURVIVAL,policy3,3,1,3,1.0,0.0,0.6666666666666666,0.0625,0,0.0,3,1.0,0,0.0,0.0,0.5614970356393196,1.0,0.0,0.0,0.9,1.0,0.329986493071055,0.4431314623338123,0.0,1.0,0.0,1.0
A+B,RISK_OFF,BUNDLE_A_DIAGNOSTIC,bundle_A,22,3,3,7.333333333333333,7.0,0.0,0.4583333333333333,0,0.0,17,0.7727272727272727,5,0.22727272727272727,0.10123039921206697,0.4343995334816487,0.7727272727272727,0.0,0.0,0.43333333333333335,0.6428571428571428,-1.4966544253821106,-1.173401286251663,0.0,0.6893939393939394,0.3106060606060606,0.6893939393939394
A+B,RISK_OFF,BUNDLE_B_DIAGNOSTIC,bundle_B,22,3,3,7.333333333333333,7.0,0.0,0.4583333333333333,0,0.0,17,0.7727272727272727,5,0.22727272727272727,0.10123039921206697,0.4343995334816487,0.7727272727272727,0.0,0.0,0.43333333333333335,0.6428571428571428,-1.4966544253821106,-1.173401286251663,0.0,0.6893939393939394,0.3106060606060606,0.6893939393939394
A+B,RISK_OFF,BUNDLE_C_DIAGNOSTIC,bundle_C,12,3,3,4.0,4.0,0.0,0.25,0,0.0,9,0.75,3,0.25,0.08894166769488562,0.5323053370816633,0.75,0.0,0.0,0.7,0.7857142857142857,-2.290724666332968,-3.026749772756787,0.0,0.75,0.25,0.75
